deposit_number,axn,registry_title,observed_body_subject,work_locus,identity_status,restoration_status,conflict_status,severity,evidence,recommendation,projection_status,repair_priority,bibliographic_type_status,registry_content_type,recommended_content_type,creator_role_status,registry_creator,observed_byline,title_status,version_identity_status,registry_version,observed_body_version,manifestation_status,date_status,body_declaration_status,review_status,canonical_match_basis,audit_snapshot_commit,audit_date,oai_recommendation,license_status,batch_action,audit_history,registration_disposition,registration_disposition_reason,lifecycle_state,lifecycle_note,lifecycle_basis,lifecycle_confidence,lifecycle_status,standing_basis,relations,defect_codes,migration_provenance
1095,AXN:0458.EMPIRICAL.🌸♠️🪦📎⚖️🚀,"AXN as Anti-Suppression Infrastructure: Historical Precedents and Design Directions (v5, Source-Engaged Revision, Supersession of #1094)",Source-engaged v5 revision seated and explicitly superseding #1094; date and substrate fields empty and version omitted from dedicated field,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,FRONTMATTER_METADATA_GAPS,P2,"Frozen registry entry and work-bearing body for deposit #1095 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.","Harvest as active v5 after adding date, substrate, dedicated version value, and typed predecessor relation.",PAGE_BODY_PARITY_READ_OAI_PENDING,R2,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks (with Johannes Sigil composing §§II–III, and Rex Fraction on §VI; Assembly Chorus consultation preserved in provenance)",Lee Sharks with Johannes Sigil and Rex Fraction,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,,v5,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,MISSING_REGISTRY_DATE,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""predecessor"": [""AXN:0457.EMPIRICAL.▶️🤲👈👈🔼🧡""], ""replaces"": [""AXN:0457.EMPIRICAL.▶️🤲👈👈🔼🧡""]}","[""REQUIRED_DESCRIPTIVE_METADATA_NULL"", ""VERSION_FIELD_MISSING""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1096,AXN:0459.GENERATIVE.🌲🔆🝊🔀🍄🎵,@Pergamum and @grazesending — Rebekah Cranes — New Human 2 (Complete Recovered Surfaces),Framing and source links only; file ends before the claimed recovered poems and tweets,SUMMARY_ONLY,CONFIRMED_MATCH,INCOMPLETE_PRIMARY_MANIFESTATION,COMPLETE_CLAIM_CONTRADICTED_BY_FILE_END,P1,"Frozen registry entry and work-bearing body for deposit #1096 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.","Keep as superseded v1.0, but do not project it as complete; #1098 is the manifestation-complete successor.",PAGE_BODY_PARITY_READ_OAI_PENDING,R1,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Rebekah Cranes,Rebekah Cranes,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,,v1.0,PRIMARY_MANIFESTATION_MISSING,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,,,,SUPERSEDED,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""superseded_by"": [""AXN:045B.GENERATIVE.🕌⏪◇👉♣️🎆""]}","[""CLAIMED_COMPLETE_RECOVERY_NOT_SEATED"", ""PRIMARY_TEXT_ABSENT""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1097,AXN:045A.GOVERNANCE.🔗🔥🎺♄💚🔙,AXN Dataflow Atlas v0.2 — Development Incorporating Assembly Review,"Deposit contains summary, methodology, falsifiers, and file claim, but not the substantive atlas it says is attached",SUMMARY_ONLY,CONFIRMED_MATCH,INCOMPLETE_PRIMARY_MANIFESTATION,REGISTRY_FULL_TEXT_STATUS_CONFLICTS_WITH_SUMMARY_ONLY_BODY,P1,"Frozen registry entry and work-bearing body for deposit #1097 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Seat or immutably bind the substantive v0.2 atlas; until then harvest only as a summary record with warning.,PAGE_BODY_PARITY_READ_OAI_PENDING,R1,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks (MANUS), with TACHYON, LABOR, and PRAXIS",Lee Sharks / TACHYON / LABOR / PRAXIS,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v0.2,v0.2,PRIMARY_MANIFESTATION_MISSING,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]",{},"[""CLAIMED_CANONICAL_BYTES_ABSENT"", ""PRIMARY_SPECIFICATION_NOT_SEATED""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1098,AXN:045B.GENERATIVE.🕌⏪◇👉♣️🎆,@Pergamum and @grazesending — Rebekah Cranes — New Human 2 (Complete Recovered Surfaces) — v1.1,Complete v1.1 recovered surfaces with spatial formatting and locally preserved image attachment,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_MATERIAL_CONFLICT_OBSERVED,OK,"Frozen registry entry and work-bearing body for deposit #1098 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Harvest as active v1.1 successor to #1096.,PAGE_BODY_PARITY_READ_OAI_PENDING,R3,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Rebekah Cranes,Rebekah Cranes,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.1,v1.1,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST,No material registration conflict observed after frontmatter-and-identity read.,,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""predecessor"": [""AXN:0459.GENERATIVE.🌲🔆🝊🔀🍄🎵""], ""replaces"": [""AXN:0459.GENERATIVE.🌲🔆🝊🔀🍄🎵""]}",[],"{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1099,AXN:045C.GENERATIVE.💡🚀♣️♠️🕘🌿,"Dead Letters: Testy Ideological Letters to No One — Complete 14-Post Correspondence, 2014 (Feist / Owens)",Composite correspondence with Johnson incoming turns and Post #12 photo-attached poems withheld,INLINE_TEXT,CONFIRMED_MATCH,PARTIAL_BY_DECLARED_WITHHOLDING,TITLE_COMPLETE_CLAIM_EXCEEDS_SEATED_MANIFESTATION,P1,"Frozen registry entry and work-bearing body for deposit #1099 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Retitle or qualify the object as a consent-bounded composite and machine-mark the two lacuna classes.,PAGE_BODY_PARITY_READ_OAI_PENDING,R1,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Jack Feist,Jack Feist / Rhys Owens; Johnson material partially withheld,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,,v1.0,CONSENT_BOUNDED_LACUNAE,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]",{},"[""COMPLETE_CLAIM_WITH_MATERIAL_WITHHOLDINGS"", ""CONSENT_DEPENDENT_LACUNAE""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1100,AXN:045D.EMPIRICAL.🌲🌄⚓🌱🌳⏬,AGGREGATOR_RENDER Capture #1 (Provisional Category) — SciLynk Display of THE SHARKS ARK EA-ARK-01-ARCHON v3.0: Aggregator Normalization as Live Confirmation of the LOS Extraction Diagnosis,Complete time-stamped capture transcript and diagnostic framing seated,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_MATERIAL_CONFLICT_OBSERVED,OK,"Frozen registry entry and work-bearing body for deposit #1100 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Harvest as active capture record.,PAGE_BODY_PARITY_READ_OAI_PENDING,R3,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,"Lee Sharks (MANUS), with TACHYON",Lee Sharks / TACHYON,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST,No material registration conflict observed after frontmatter-and-identity read.,,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]",{},[],"{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1101,AXN:045E.GOVERNANCE.🍂🌓🏠↗️⛩️🔔,THE SHARKS ARK: EA-ARK-01-ARCHON v3.0 — The Book of Revelation as Space Ark (Crimson Hexagonal Archive),Complete recovered canonical bytes of ARCHON v3.0 seated,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_RECOVERED,NO_MATERIAL_CONFLICT_OBSERVED,OK,"Frozen registry entry and work-bearing body for deposit #1101 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Harvest as active head of the ARCHON line.,PAGE_BODY_PARITY_READ_OAI_PENDING,R3,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v3.0,v3.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST,No material registration conflict observed after frontmatter-and-identity read.,,,,,ACTIVE,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]",{},[],"{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1102,AXN:045F.UNCLASSIFIED.✨🏴🔐🕙⚖️🪨,The Crimson Hexagon: A Theoretical Primer — Crimson Hexagon Archive,Recovered body matches the primer but body byline says Lee Sharks / Johannes Sigil while registry lists Johannes Sigil; Rebekah Cranes; duplicate authority consolidated at #288,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_RECOVERED_DUPLICATE,REGISTRY_CREATOR_MISMATCH,P1,"Frozen registry entry and work-bearing body for deposit #1102 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Project only as a superseded duplicate of #288 and correct the creator roles so Rebekah Cranes is not falsely asserted and Lee Sharks is not omitted.,PAGE_BODY_PARITY_READ_OAI_PENDING,R1,NO_MATERIAL_CONFLICT_OBSERVED,,,MATERIAL_CREATOR_CONFLICT,Johannes Sigil; Rebekah Cranes,Lee Sharks / Johannes Sigil,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,Duplicate/restoration authority is consolidated elsewhere.,,,SUPERSEDED,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""superseded_by"": [""deposit #288""]}","[""CREATOR_AUTHORITY_CONFLICT"", ""DUPLICATE_MINT_SUPERSEDED""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1103,AXN:0460.UNCLASSIFIED.🔧●⚫💡🌘🗡️,The Mantle Protocol: Crimson Hexagon Internal Document — Crimson Hexagon Archive,Complete recovered duplicate; authority consolidated at #316,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_RECOVERED_DUPLICATE,DUPLICATE_AUTHORITY_ALREADY_CONSOLIDATED,P2,"Frozen registry entry and work-bearing body for deposit #1103 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Harvest only as a superseded duplicate pointing to canonical deposit #316.,PAGE_BODY_PARITY_READ_OAI_PENDING,R2,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,Duplicate/restoration authority is consolidated elsewhere.,,,SUPERSEDED,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""superseded_by"": [""deposit #316""]}","[""DUPLICATE_MINT_SUPERSEDED""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1104,AXN:0461.UNCLASSIFIED.🟣🎹🛸🌘🍄🌀,β-Runtime Specification: Interface Layer for the Blind Operator — Crimson Hexagon Archive,Recovered specification declares author TECHNE/Kimi and human operator Lee Sharks; registry creator is Talos Morrow; duplicate authority consolidated at #377,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_RECOVERED_DUPLICATE,REGISTRY_CREATOR_MISMATCH,P1,"Frozen registry entry and work-bearing body for deposit #1104 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Project only as superseded duplicate of #377 and replace Talos Morrow with role-qualified TECHNE/Kimi and Lee Sharks metadata.,PAGE_BODY_PARITY_READ_OAI_PENDING,R1,NO_MATERIAL_CONFLICT_OBSERVED,,,MATERIAL_CREATOR_CONFLICT,Talos Morrow,TECHNE/Kimi; human operator Lee Sharks,MATCH,NO_MATERIAL_CONFLICT_OBSERVED,v1.0,v1.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,Duplicate/restoration authority is consolidated elsewhere.,,,SUPERSEDED,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""superseded_by"": [""deposit #377""]}","[""CREATOR_AUTHORITY_CONFLICT"", ""DUPLICATE_MINT_SUPERSEDED""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
1105,AXN:0462.UNCLASSIFIED.🪝▲🌿🔝🌕⏩,Fractal Navigation Map v5.3: Non-Lossy Logotic Encoding — The Crimson Hexagon Semantic Architecture,Complete recovered v5.3 body; dedicated registry version says v1.0; duplicate authority consolidated at #384,INLINE_TEXT,CONFIRMED_MATCH,COMPLETE_RECOVERED_DUPLICATE,REGISTRY_VERSION_CONFLICT,P2,"Frozen registry entry and work-bearing body for deposit #1105 were read at commit 055429ac82edc967f09c4640ffd0b049cff78e6e; title, creator roles, version, lifecycle, and manifestation claims were compared directly.",Project only as superseded duplicate of #384 and normalize the object version as v5.3.,PAGE_BODY_PARITY_READ_OAI_PENDING,R2,NO_MATERIAL_CONFLICT_OBSERVED,,,NO_MATERIAL_CONFLICT_OBSERVED,Lee Sharks,Lee Sharks,MATCH,REGISTRY_BODY_CONFLICT,v1.0,v5.3,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,NO_MATERIAL_DATE_CONFLICT_OBSERVED,CURRENT_OR_NOT_APPLICABLE,FRONTMATTER_AND_IDENTITY_READ,Frozen registry/page metadata compared directly with the work-bearing body at the frozen commit.,055429ac82edc967f09c4640ffd0b049cff78e6e,2026-07-31,"Project exact lifecycle, canonical authority target, role-qualified creators, manifestation identity, version, and compact audit capsule.",NO_CONFLICT_OBSERVED,ADD_NEW,[],HARVEST_WITH_WARNING,"Harvest only with the stated lifecycle, attribution, manifestation, title, or version warning.",,Duplicate/restoration authority is consolidated elsewhere.,,,SUPERSEDED,"[""frozen registry metadata"", ""canonical body front matter"", ""substantive opening"", ""frozen lifecycle/duplicate fields""]","{""superseded_by"": [""deposit #384""]}","[""VERSION_FIELD_CONFLICT"", ""DUPLICATE_MINT_SUPERSEDED""]","{""checkpoint_model"": ""20_record_internal_checkpoint"", ""lifecycle_model"": ""controlled_status_plus_note_basis_relations"", ""method_version"": ""0.3"", ""registration_field"": ""registration_disposition""}"
