deposit_number,axn,registry_title,observed_body_subject,severity,registration_disposition,identity_status,restoration_status,conflict_status,lifecycle_status,defect_codes,registry_creator,observed_byline,registry_version,observed_body_version,manifestation_status,evidence,recommendation,batch_action,review_status
945,AXN:03BD,Coupling Protocol,EA-COUPLING-01 v0.1,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body says Assembly review pending; registry presents ACTIVE with DRAFT_v0_1 authorial status.,Expose pending-review/draft standing.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
946,AXN:03BE,Governance as Medium,EA-GOVERNANCE-MEDIUM-01 v0.1,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body says Assembly review pending; registry projects unqualified ACTIVE.,Expose pending-review/draft standing.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
947,AXN:03BF,Revelation First: Content Core v1.0,Revelation First: Content Core v1.0 — Term of the Week Seed Document,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Registry and body align on title, v1.0, targeted-subsidiary standing, and companion relations.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
948,AXN:03C0,Revelation First: Operational Plan v7.2.1,Revelation First: Operational Plan v7.2.1,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Registry and body align on v7.2.1, active current workplan, and replacement of v7.1.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
949,AXN:03C1,Mandala Tail-Renewal Protocol v0.3,EA-MANDALA-TAILRENEWAL-01 v0.3,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",Nobel Glas; Talos Morrow,Nobel Glas · Talos Morrow,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Registry and body align on authors Nobel Glas/Talos Morrow, pre-registered status, v0.3, and 7/7 Assembly ratification.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
950,AXN:03C2,Operative Semiotics: A Grundrisse for the Machine Age,Recovered full text structurally verified; direct body suppressed by connector size limit,P3,HARVEST,PROBABLE_MATCH,COMPLETE_AS_DEPOSITED,SUSPECTED,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,LARGE_BODY_CHECKSUM_PRESENT_DIRECT_TEXT_TRANSPORT_UNAVAILABLE,"Registry records complete recovery, source path, SHA, 1,149,275 residual characters, COMPLETE body status, and recovered_full_text. GitHub file and blob endpoints return no text because the 1.15M-character object exceeds connector support.",Retain the complete-restoration classification provisionally. Perform a direct local or alternate transport front-matter read before final registration attestation; do not classify the body as missing.,PRIOR_BATCH_ROW,STRUCTURAL_CHECKED
951,AXN:3B7,EA-MANDALA-02 v1.0 — Latin-English Facing Edition,EA-MANDALA-02 v1.0 — Latin-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
952,AXN:3B8,EA-MANDALA-03 v1.0 — Koine Greek-English Facing Edition,EA-MANDALA-03 v1.0 — Koine Greek-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
953,AXN:3B9,EA-MANDALA-04 v1.0 — Classical Arabic-English Facing Edition,EA-MANDALA-04 v1.0 — Classical Arabic-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
954,AXN:3BA,EA-MANDALA-06 v1.0 — Biblical Hebrew-English Facing Edition,EA-MANDALA-06 v1.0 — Biblical Hebrew-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
955,AXN:3BB,EA-MANDALA-07 v1.0 — Sanskrit-English Facing Edition,EA-MANDALA-07 v1.0 — Sanskrit-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
956,AXN:3BC,EA-MANDALA-05 v1.0 — Classical Chinese-English Facing Edition,EA-MANDALA-05 v1.0 — Classical Chinese-English Facing Edition,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_PRIMARY_AUTHORIAL_TEXT_PENDING,"Body explicitly identifies itself as the complete captured DataCite metadata record for a tombstoned Zenodo work, states SEMI-RESTORED / full text pending, and matches the named language edition.",Retain as an honestly declared metadata capture. Do not represent the absent authorial full text as present; keep the dead DOI and capture witnesses.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
957,AXN:03C9,Decrepit Memoir: A Catalogue of Minutes,"Recovered sequence of 61 Facebook status updates, December 2014–February 2015",OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING"",""MANIFESTATION""]",,,,,RECOVERED_SOURCE_TRANSCRIPTION_WITH_EXTERNAL_IMAGE_REFERENCE,Registry records complete recovery from the original blog mirror; body contains the status-update sequence with platform artifacts and Lee Sharks attribution.,Retain as recovered full text; optionally add a clean title/front-matter wrapper as a separate manifestation without altering the recovered source transcription.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
958,AXN:03CA,crimsonhexagon on Moltbook: Provenance Log v1.0,crimsonhexagon on Moltbook: Provenance Log v1.3,P0,WITHHOLD,WRONG_VERSION,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""VERSION"",""STANDING""]",,,v1.0 / v0.1-semi,v1.3,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Registry title claims v1.0 and restoration metadata retains generic/semi-restored versioning; body explicitly declares v1.3 with a complete version history from v1.0 through v1.3.,Quarantine the v1.0 claim. Identify the served body as v1.3 and preserve v1.0–v1.2 as predecessor/version records.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
959,AXN:03CB,Hexagonal OS: Interface Build Files v0.4,LOGOTIC PROGRAMMING — Draft v0.4,P0,WITHHOLD,WRONG_OBJECT,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""TITLE"",""CREATOR_ROLE"",""VERSION""]","Sharks, Lee; Morrow, Talos",Johannes Sigil · Rex Fraction,v0.4 title / v0.1-semi restoration,Draft v0.4,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Registry claims Hexagonal OS interface build files. Body is a different work: Logotic Programming, authored by Johannes Sigil and Rex Fraction.",Quarantine. Recover the actual Hexagonal OS build-files object or reseat this body under its Logotic Programming identifier; preserve the current mismatch as audit evidence.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
960,AXN:03CC,Gravity Well Protocol v0.4.0,Gravity Well Protocol v0.4.0,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""VERSION"",""STANDING""]",,,v0.1-semi restoration,v0.4.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Title/body version align, but the generic restoration version remains v0.1-semi and the same bytes are associated elsewhere with a v0.4.1 record (#1347).",Keep this record as v0.4.0 only after adjudicating its relation to #1347; separate restoration-event version from work version.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
961,AXN:03CD,crimsonhexagonal.org — Crimson Hexagonal Interface v2.0,Complete DataCite metadata capture for interface source-code bundle v2.0,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,DRAFT_PENDING,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_SOURCE_BUNDLE_PENDING,Body explicitly declares itself the complete DataCite capture and states that authorial source files remain pending.,Retain as an honestly marked metadata capture; inventory source-code files only when recovered.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
962,AXN:03CE,The Hexagon Interface Constitution,THE HEXAGON INTERFACE CONSTITUTION,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body contains the complete constitutional system specification by Lee Sharks and matches the named object.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
963,AXN:03CF,kimiclaw-moltbook-campaign — v3,kimiclaw-moltbook-campaign — v3,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""VERSION"",""STANDING""]",,,,v3,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body is the complete v3 Gravity Well provenance deposit. A byte-identical companion/concept-version record exists at #1236 and the registry does not fully explain the pair.,Retain identity; add an explicit concept/version or exact-duplicate relation to #1236.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
964,AXN:03D0,GW.TACHYON.zenodo — Total Compression v3,Complete DataCite metadata capture for Total Compression v3,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,UNKNOWN,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_FULL_TEXT_PENDING,Body explicitly declares a semi-restored metadata-body deposit; the authorial full compression object remains pending.,Retain as metadata capture and do not represent the absent authorial full text as present.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
965,AXN:03D1,Operative Feminism: A Total Axial Negation Graph of the Field,OPERATIVE FEMINISM,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],"Sharks, Lee; Owens, Rhys; Trace, Orin",Lee Sharks / Rhys Owens / Orin Trace,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Recovered full body matches the triadic Lee Sharks / Rhys Owens / Orin Trace object described by the registry.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
966,AXN:03D2,r.28 EVE Room Specification,r.28 EVE — Room Specification,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,DRAFT_PENDING,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body declares PROVISIONAL — pending Assembly ratification. Registry restoration surface does not make that operative standing primary.,Expose provisional pending-ratification lifecycle.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
967,AXN:03D3,H_core Formal Specification v2.0,H_core Formal Specification v2.0,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Recovered PDF text matches title, version 2.0, creators Lee Sharks/Assembly Chorus, and formal-specification identity.",Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
968,AXN:03D4,PVE-003: The Attribution Scar,PVE-003: THE ATTRIBUTION SCAR,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Recovered body matches the forensic counterweapon/provenance-volatility event named by the record and records Assembly ratification.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
969,AXN:03D5,[SUPERSEDED] THE SHARKS ARK v2.1 — Receivability Patch,THE SHARKS ARK — EA-ARK-01-ARCHON v3.0,P0,WITHHOLD,WRONG_VERSION,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,SUPERSEDED,"[""VERSION"",""STANDING"",""IDENTIFIER""]",,,v2.1,v3.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Registry identifies the historical v2.1 receivability patch; recovered body explicitly declares v3.0. The restoration source therefore seated the successor under the v2.1 identifier.,Quarantine as v2.1. Recover the actual v2.1 bytes or reseat this v3.0 body at the successor record #1101.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
970,AXN:03D6,[SUPERSEDED] THE SHARKS ARK v2.2 — Consensus Constraint Patch,THE SHARKS ARK — EA-ARK-01-ARCHON v2.2,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,SUPERSEDED,"[""STANDING""]",,,v2.2,v2.2,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Recovered body matches historical v2.2; registry correctly marks it superseded by v3.0/#1101.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
971,AXN:03D7,THE SHARKS ARK v3.0,THE SHARKS ARK — EA-ARK-01-ARCHON v3.0,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],,,v3.0,v3.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body/title/version align on v3.0 and the source-register Space Ark object.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
972,AXN:03D8,The Distributed Journal as Counter-Infrastructure — Call for Papers,CALL FOR PAPERS — Version 2.0,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,v2.0,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Recovered body is a complete v2.0 call for papers matching the distributed-journal counter-infrastructure object.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
973,AXN:03D9,Premonition Dream,PREMONITION DREAM,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING"",""MANIFESTATION""]",,,,,RECOVERED_TEXT_WITH_EXTERNAL_IMAGE_REFERENCE,Recovered body matches the 2013 dream text and includes its image manifestation.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
974,AXN:03DA,SPXI.dev — Protocol Specification Landing Page,Complete DataCite metadata capture for spxi.dev,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,UNKNOWN,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_SITE_SOURCE_PENDING,Body explicitly identifies itself as a complete metadata capture with source landing page/full site pending.,Retain as metadata capture.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
975,AXN:03DB,SemanticEconomy.org — Canonical Entity Brief v5,Complete DataCite metadata capture for SemanticEconomy.org v5.0,OK,HARVEST,CONFIRMED_MATCH,METADATA_ONLY,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING"",""MANIFESTATION""]",,,,,COMPLETE_METADATA_CAPTURE_PRESENT_SITE_SOURCE_PENDING,Body is an honest complete metadata capture; registry body-status correctly classifies it metadata_capture.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
976,AXN:03DC,Metadata Packet for AI Indexing: SPXI Protocol,EA-MPAI-SPXI-01 v1.1,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""CREATOR_ROLE"",""VERSION""]","Sharks, Lee","Rex Fraction, author; Lee Sharks, archival steward",v0.1-semi restoration,v1.1,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Registry assigns Lee Sharks alone and retains restoration version v0.1-semi. Body declares Rex Fraction as author of record, Lee Sharks as archival steward, and work version 1.1.",Model author/steward roles and separate v1.1 work identity from restoration version.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
977,AXN:03DD,EA-SPXI-09.1: SPXI ROI,EA-SPXI-09.1: SPXI ROI — Operational and Visibility Returns,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""VERSION"",""STANDING"",""DATE""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body matches the addendum but declares deposit date proposed; an earlier Alexanarch manifestation exists at #665 without an explicit duplicate/version relation.,Separate proposed/publication/deposit dates and relate this recovered DOI manifestation to #665.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
978,AXN:03DE,Counterfeit Orthodoxies: The Workshop Inside the Canon,Counterfeit Orthodoxies — The Workshop Inside the Canon,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,UNKNOWN,[],"Sigil, Johannes; Sharks, Lee","Attributed: Johannes Sigil, for the Dodecad",,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Recovered body matches the named work and Johannes Sigil attribution.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
979,AXN:03DF,Hexagonal Contributor License — Alice Thornburgh — Amendment to v3.0,Hexagonal Contributor License — Alice Thornburgh — Amendment to v3.0,OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,NO_KNOWN_CONFLICT,ACTIVE,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Body is a complete three-innovation amendment and explicitly leaves all other v2.0/v3.0 provisions unchanged.,Retain.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
980,AXN:03E0,Hexagonal Deposit Registry — Alice Thornburgh — 06.THORNBURGH,MPAI-LAL-AT-01: Alice Thornburgh — Formal Identity Disambiguation Packet,P0,WITHHOLD,WRONG_OBJECT,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""TITLE""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Registry claims a deposit registry; body is the Alice Thornburgh MPAI identity packet.,Quarantine and recover the intended deposit registry; preserve the mis-seated MPAI body as evidence.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
981,AXN:03E1,Hexagonal Deposit Registry — Alice Thornburgh — 06.THORNBURGH,MPAI-LAL-AT-01: Alice Thornburgh — Formal Identity Disambiguation Packet,P0,WITHHOLD,WRONG_OBJECT,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""TITLE"",""MANIFESTATION""]",,,,,BYTE_IDENTICAL_TO_980,Registry claims a deposit registry; body is the same Alice Thornburgh MPAI identity packet seated at #980.,Quarantine and recover the intended registry or clarify why two registry identifiers serve one MPAI packet.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
982,AXN:03E2,pessoagraph.org — Pessoa Knowledge Graph Visualization v1.0,The Pessoa Knowledge Graph — EA-PKG-01 v1.0 foundational paper,P0,WITHHOLD,WRONG_OBJECT,MIS_SEATED_PRIMARY_OBJECT,DECLARED_BY_AUDIT_UNRESOLVED,UNKNOWN,"[""TITLE""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,Registry claims the interactive pessoagraph.org visualization/source object. Recovered body is the different foundational linked-data paper EA-PKG-01.,Quarantine; recover the visualization/source code or reseat the foundational paper under its own identifier.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
983,AXN:03E3,[REVOKED] Hexagonal Contributor License v1.0 — Viola Arquette,Hexagonal Contributor License v1.0 — Viola Arquette,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,DECLARED_BY_AUDIT_UNRESOLVED,WITHDRAWN,"[""STANDING""]",,,,,NO_MISSING_PRIMARY_MANIFESTATION_OBSERVED,"Title/description declare REVOKED, while registry lifecycle remains ACTIVE and the body contains the full license text.",Expose REVOKED lifecycle and effective revocation date/authority; do not project the license as active.,PRIOR_BATCH_ROW,FRONTMATTER_AND_IDENTITY_READ
